	IDNPROCEEDING	IDNCASE	OSC_DATE	INPUT_DATE	BASE_CITY_CODE	HEARING_LOC_CODE	IJ_CODE	TRANS_IN_DATE	PREV_HEARING_LOC	PREV_HEARING_BASE	PREV_IJ_CODE	TRANS_NBR	HEARING_DATE	HEARING_TIME	DEC_TYPE	DEC_CODE	DEPORTED_1	DEPORTED_2	OTHER_COMP	APPEAL_RSVD	APPEAL_NOT_FILED	COMP_DATE	ABSENTIA	VENUE_CHG_GRANTED	TRANSFER_TO	DATE_APPEAL_DUE_STATUS	TRANSFER_STATUS	CUSTODY	CASE_TYPE	NAT	LANG	SCHEDULED_HEAR_LOC	CORRECTIONAL_FAC	CRIM_IND	IHP	AGGRAVATE_FELON	DATE_DETAINED	DATE_RELEASED
130	8782658	8985188	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-15 00:00:00.000	1300.0															RMV	CU	SP							
131	8782662	8985191	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-03 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
132	8782669	8985198	2019-06-18 00:00:00.000	2019-06-26 00:00:00.000	ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0															RMV	CU	SP							
133	8782670	8985199	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
134	8782680	8985206	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-15 00:00:00.000	1300.0														N	RMV	CU	SP			N		0.0		
135	8782693	8985216	2019-06-18 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
136	8782705	8985225	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
137	8782708	8985227	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-15 00:00:00.000	1300.0														N	RMV	CU	SP			N		0.0		
138	8782710	8985228	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-03 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
139	8782714	8985231	2019-06-18 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
140	8782725	8985237	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
141	8782729	8985240	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-15 00:00:00.000	1300.0														N	RMV	CU	SP			N		0.0		
142	8782737	8985245	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-03 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
143	8782738	8985246	2019-06-18 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
144	8782741	8985249	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
145	8782744	8985250	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-15 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
146	8782561	8985110	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-03 00:00:00.000	830.0														N	RMV	EC	SP			N		0.0		
147	8782564	8985113	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-03 00:00:00.000	830.0														N	RMV	EC	SP			N		0.0		
148	8782569	8985118	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-03 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
149	8782572	8985121	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-03 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
150	8782780	8985277	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-03 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
151	8782783	8985279	2019-06-18 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
152	8803041	9000800	2019-06-27 00:00:00.000		ELP	ENP	GRG						2019-08-08 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
153	8803045	9000803	2019-06-27 00:00:00.000		ELP	ENP	SBM						2019-08-16 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
154	8694881	8918383	2019-05-04 00:00:00.000		ELP	ENP	NHB						2019-08-14 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
155	8782789	8985284	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
156	8782795	8985290	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-15 00:00:00.000	1300.0														N	RMV	CU	SP			N		0.0		
157	8782858	8985334	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-03 00:00:00.000	830.0														N	RMV	EC	SP			N		0.0		
158	8782909	8985376	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
159	8782862	8985337	2019-06-18 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
160	8782871	8985344	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-15 00:00:00.000	1300.0														N	RMV	CU	SP			N		0.0		
161	8782930	8985394	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	CU	SP			N		0.0		
162	8784128	8986256	2019-06-18 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
163	8784160	8986276	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	CU	SP			N		0.0		
164	8622657	8865294	2019-03-29 00:00:00.000	2019-04-04 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	O	X	GT					2019-05-31 00:00:00.000	Y			2019-07-01 00:00:00.000		N	RMV	GT	SP			N		0.0		
165	8622928	8865500	2019-03-31 00:00:00.000	2019-04-04 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	O	X	HO					2019-05-17 00:00:00.000	Y			2019-06-17 00:00:00.000		N	RMV	HO	SP			N		0.0		
166	8623268	8865738	2019-04-01 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
167	8623297	8865755	2019-04-01 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
168	8623368	8865791	2019-04-01 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0					C			2019-06-05 00:00:00.000	N	2019-06-05 13:01:53.127	ORL	2019-07-05 00:00:00.000	V	N	RMV	HO	SP			N		0.0		
169	8623383	8865798	2019-04-01 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0					C			2019-06-05 00:00:00.000	N	2019-06-05 13:02:49.970	ORL	2019-07-05 00:00:00.000	V	N	RMV	HO	SP			N		0.0		
170	8623395	8865805	2019-04-01 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0					C			2019-06-05 00:00:00.000	N	2019-06-05 13:04:23.637	ORL	2019-07-05 00:00:00.000	V	N	RMV	HO	SP			N		0.0		
171	8623443	8865841	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	W	X	GT					2019-04-25 00:00:00.000	Y			2019-05-28 00:00:00.000		N	RMV	GT	SP			N		0.0		
172	8623455	8865847	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	W	X	GT					2019-04-25 00:00:00.000	Y			2019-05-28 00:00:00.000		N	RMV	GT	SP			N		0.0		
173	8623469	8865854	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	W	X	GT					2019-04-25 00:00:00.000	Y			2019-05-28 00:00:00.000		N	RMV	GT	SP			N		0.0		
174	8623505	8865878	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	O	X	GT					2019-05-31 00:00:00.000	Y			2019-07-01 00:00:00.000		N	RMV	GT	SP			N		0.0		
175	8623522	8865886	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	O	X	GT					2019-05-31 00:00:00.000	Y			2019-07-01 00:00:00.000		N	RMV	GT	SP			N		0.0		
176	8623578	8865919	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0					C			2019-05-31 00:00:00.000	N	2019-05-31 15:18:52.763	NOL	2019-07-01 00:00:00.000	V	N	RMV	HO	SP			N		0.0		
177	8784213	8986318	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	EC	SP			N		0.0		
178	8623818	8866080	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
179	8623669	8865978	2019-04-01 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-25 00:00:00.000	1000.0					C			2019-05-31 00:00:00.000	N	2019-05-31 16:02:34.073	MIA	2019-07-01 00:00:00.000	V	N	RMV	HO	SP			N		0.0		
180	8623678	8865984	2019-04-01 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-25 00:00:00.000	1000.0					C			2019-05-31 00:00:00.000	N	2019-05-31 16:03:26.393	MIA	2019-07-01 00:00:00.000	V	N	RMV	HO	SP			N		0.0		
181	8623699	8866000	2019-04-01 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-25 00:00:00.000	1000.0					C			2019-05-31 00:00:00.000	N	2019-05-31 16:04:05.797	MIA	2019-07-01 00:00:00.000	V	N	RMV	HO	SP			N		0.0		
182	8623637	8865955	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	O	X	GT					2019-05-31 00:00:00.000	Y			2019-07-01 00:00:00.000		N	RMV	GT	SP			N		0.0		
183	8623651	8865964	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	O	X	GT					2019-05-31 00:00:00.000	Y			2019-07-01 00:00:00.000		N	RMV	GT	SP			N		0.0		
184	8623891	8866131	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
185	8784281	8986371	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	CU	SP			N		0.0		
186	8624410	8866477	2019-03-29 00:00:00.000	2019-04-29 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	W	X	ES					2019-05-01 00:00:00.000	Y			2019-05-31 00:00:00.000		N	RMV	ES	SP			N		0.0		
187	8624489	8866526	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	W	X	GT					2019-05-01 00:00:00.000	Y			2019-05-31 00:00:00.000		N	RMV	GT	SP			N		0.0		
188	8624519	8866545	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	W	X	GT					2019-05-10 00:00:00.000	Y			2019-06-10 00:00:00.000		N	RMV	GT	SP			N		0.0		
189	8624336	8866432	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
190	8624351	8866443	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	HO	SP			N		0.0		
191	8624678	8866654	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	GT	SP			N		0.0		
192	8624687	8866661	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	GT	SP			N		0.0		
193	8624693	8866664	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0														N	RMV	GT	SP			N		0.0		
194	8624702	8866671	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-05-01 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
195	8624705	8866673	2019-04-02 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-05-01 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
196	8624722	8866684	2019-04-02 00:00:00.000	2019-04-18 00:00:00.000	ELP	ENP	NHB						2019-05-01 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
197	8624726	8866685	2019-04-02 00:00:00.000	2019-04-18 00:00:00.000	ELP	ENP	NHB						2019-05-01 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
198	8624782	8866728	2019-04-02 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0					T			2019-05-02 00:00:00.000	N	2019-05-02 10:54:19.320	EPD	2019-06-03 00:00:00.000	V	D	RMV	ES	SP			N		0.0	2019-05-01 00:00:00.000	
199	8784371	8986435	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
200	8784383	8986439	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-22 00:00:00.000	830.0														N	RMV	VE	SP			N		0.0		
201	8784391	8986444	2019-06-18 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	VE	SP			N		0.0		
202	8784406	8986451	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
203	8784413	8986455	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
204	8784426	8986465	2019-06-18 00:00:00.000		ELP	ENP	NHB						2020-01-22 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
205	8625766	8867374	2019-03-29 00:00:00.000	2019-04-29 00:00:00.000	ELP	ENP	NHB						2019-04-18 00:00:00.000	1000.0	W	X	ES					2019-05-01 00:00:00.000	Y			2019-05-31 00:00:00.000		N	RMV	ES	SP			N		0.0		
206	8784438	8986473	2019-06-18 00:00:00.000		ELP	ENP	RSH						2019-08-15 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
207	8784448	8986478	2019-06-18 00:00:00.000		ELP	ENP	SBM						2019-08-01 00:00:00.000	830.0														N	RMV	VE	SP			N		0.0		
208	8784461	8986483	2019-06-18 00:00:00.000		ELP	ENP	GRG						2019-12-09 00:00:00.000	1300.0														N	RMV	VE	SP			N		0.0		
209	8737834	8951045	2019-05-22 00:00:00.000		ELP	ENP	GRG						2019-06-18 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
210	8737841	8951052	2019-05-22 00:00:00.000		ELP	ENP	GRG						2019-06-18 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
211	8737856	8951062	2019-05-22 00:00:00.000		ELP	ENP	GRG						2019-06-18 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
212	8764692	8971184	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
213	8764694	8971186	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
214	8764698	8971189	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
215	8764699	8971190	2019-06-08 00:00:00.000		ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
216	8764702	8971193	2019-06-08 00:00:00.000		ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
217	8764706	8971197	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
218	8764707	8971198	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
219	8764710	8971201	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
220	8764712	8971203	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
221	8764713	8971204	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
222	8764714	8971205	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
223	8764719	8971210	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
224	8764721	8971212	2019-06-08 00:00:00.000	2019-06-17 00:00:00.000	ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
225	8764722	8971213	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
226	8764724	8971215	2019-06-08 00:00:00.000	2019-06-17 00:00:00.000	ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
227	8764725	8971216	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	ES	SP			N		0.0		
228	8764726	8971217	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
229	8764727	8971218	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
230	8764728	8971219	2019-06-08 00:00:00.000	2019-06-19 00:00:00.000	ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
231	8764729	8971220	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
232	8764732	8971223	2019-06-08 00:00:00.000	2019-06-19 00:00:00.000	ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
233	8764733	8971224	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
234	8764734	8971225	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
235	8764740	8971231	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
236	8764741	8971232	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
237	8764742	8971233	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
238	8764743	8971234	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
239	8764745	8971236	2019-06-08 00:00:00.000		ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
240	8764746	8971237	2019-06-08 00:00:00.000		ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
241	8764747	8971238	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
242	8764749	8971240	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	HO	SP			N		0.0		
243	8764686	8971178	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
244	8764687	8971179	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
245	8764688	8971180	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
246	8764689	8971181	2019-06-08 00:00:00.000	2019-06-21 00:00:00.000	ELP	ENP	SBM						2019-07-30 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
247	8764690	8971182	2019-06-08 00:00:00.000	2019-06-21 00:00:00.000	ELP	ENP	SBM						2019-07-30 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
248	8764785	8971276	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
249	8764786	8971277	2019-06-08 00:00:00.000		ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
250	8764787	8971278	2019-06-08 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
251	8764788	8971279	2019-06-08 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
252	8628629	8869413	2019-04-01 00:00:00.000	2019-04-04 00:00:00.000	ELP	ENP	NHB						2019-05-16 00:00:00.000	1000.0														N	RMV	GT	SP			N		0.0		
253	8628724	8869472	2019-04-03 00:00:00.000	2019-04-16 00:00:00.000	ELP	ENP	NHB						2019-04-24 00:00:00.000	1300.0	W				T			2019-05-01 00:00:00.000	N	2019-05-01 18:51:03.203	EPD	2019-05-31 00:00:00.000	V	N	RMV	GT	SP			N		0.0		
254	8764856	8971342	2019-06-09 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
255	8764857	8971343	2019-06-09 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
256	8764858	8971344	2019-06-09 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
257	8764859	8971345	2019-06-09 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
258	8764861	8971347	2019-06-09 00:00:00.000		ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
259	8764862	8971348	2019-06-09 00:00:00.000		ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
260	8764864	8971350	2019-06-09 00:00:00.000	2019-06-14 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
261	8764865	8971351	2019-06-09 00:00:00.000	2019-06-14 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
262	8764867	8971353	2019-06-09 00:00:00.000	2019-06-14 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
263	8764868	8971354	2019-06-09 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
264	8764870	8971356	2019-06-09 00:00:00.000	2019-06-14 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
265	8764872	8971358	2019-06-09 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
266	8764874	8971360	2019-06-09 00:00:00.000	2019-06-19 00:00:00.000	ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
267	8764875	8971361	2019-06-09 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
268	8764876	8971362	2019-06-09 00:00:00.000	2019-06-19 00:00:00.000	ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
269	8764877	8971363	2019-06-09 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	ES	SP			N		0.0		
270	8764879	8971365	2019-06-09 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
271	8764880	8971366	2019-06-09 00:00:00.000	2019-06-13 00:00:00.000	ELP	ENP	NHB						2019-07-17 00:00:00.000	1300.0														N	RMV	HO	SP			N		0.0		
272	8764881	8971367	2019-06-09 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
273	8764882	8971368	2019-06-09 00:00:00.000	2019-06-17 00:00:00.000	ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
274	8764883	8971369	2019-06-09 00:00:00.000	2019-06-17 00:00:00.000	ELP	ENP	SBM						2019-08-12 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
275	8764884	8971370	2019-06-09 00:00:00.000		ELP	ENP	GRG						2019-11-05 00:00:00.000	830.0														N	RMV	GT	SP			N		0.0		
276	8628823	8869538	2019-04-03 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-24 00:00:00.000	1300.0	W	X	GT					2019-05-02 00:00:00.000	Y			2019-06-03 00:00:00.000		N	RMV	GT	SP			N		0.0		
277	8628840	8869551	2019-04-03 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-24 00:00:00.000	1300.0	W	X	GT					2019-05-02 00:00:00.000	Y			2019-06-03 00:00:00.000		N	RMV	GT	SP			N		0.0		
278	8628853	8869558	2019-04-03 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-24 00:00:00.000	1300.0														N	RMV	GT	SP			N		0.0		
279	8628864	8869565	2019-04-03 00:00:00.000	2019-04-17 00:00:00.000	ELP	ENP	NHB						2019-04-24 00:00:00.000	1300.0	W	X	GT					2019-05-02 00:00:00.000	Y			2019-06-03 00:00:00.000		N	RMV	GT	SP			N		0.0		
